premise,hypothesis,label
A named third party does do something unspecified with your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can opt out by contacting the company.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does receive unspecified information about you for service operations or security. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive unspecified information about you for marketing purposes. The data is aggregated or anonymized. You can opt out using the provided link for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive unspecified information about you for an additional (non-basic) service or feature. The data is personally identifiable. You can choose not to use the service or feature.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app unspecified information about you for targeted advertising. You can configure your privacy with third-party user settings for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does receive your unspecified personal information for targeted advertising. The data is personally identifiable. You can choose not to use the service or feature.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does do something unspecified with your unspecified personal information for marketing purposes. The data is personally identifiable.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for a basic service or feature. The data is personally identifiable. You can opt out by contacting the company for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unspecified third party does receive your unspecified personal information for service operations or security. The data is personally identifiable.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your unspecified personal information for analytics or research. The data is personally identifiable.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does do something unspecified with your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
An unnamed third party does collect on the first party website or app your activities on the website or app for legal requirements. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive unspecified information about you for marketing purposes. You can opt in for data collection for the collection or sharing and use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app unspecified information about you for service operations or security. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your contact information for an additional (non-basic) service or feature. The data is personally identifiable. You can choose not to use the service or feature for the collection or sharing and use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app unspecified information about you for a purpose outside of our label scheme. The identifiability of the data is not covered by our label scheme. You can configure your privacy with third-party user settings for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unspecified third party does receive your unspecified personal information for mergers or acquisitions. You can configure your privacy using a method outside our label scheme.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for marketing purposes. You can opt out by contacting the company for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app unspecified information about you for an additional (non-basic) service or feature. This applies to users with accounts.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app your activities on the website or app for analytics or research. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can make a choice about the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does receive your unspecified personal information for targeted advertising.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your financial information for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does do something outside of our label scheme with your financial information for a basic service or feature.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does collect on the first party website or app your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized. You can configure your privacy using a method outside our label scheme for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does receive your unspecified personal information for targeted advertising. The data is aggregated or anonymized. You can opt in for data collection.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your financial information for an additional (non-basic) service or feature. You can opt in for data collection for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your activities on the website or app for mergers or acquisitions. You can configure your privacy using a method outside our label scheme for the collection or sharing and use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive unspecified information about you for marketing purposes. You can choose not to use the service or feature for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does do something unspecified with unspecified information about you for an additional (non-basic) service or feature.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable. You can opt in for data collection for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for a basic service or feature. The data is personally identifiable. You can opt in for data collection for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive unspecified information about you for a basic service or feature. You can configure your privacy using a method outside our label scheme for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app your activities on the website or app for personalization or customization.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive unspecified information about you for personalization or customization.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive something that uniquely identifies you for an unspecified purpose. The data is personally identifiable.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature. You can choose not to use the service or feature for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app unspecified information about you for targeted advertising. The identifiability of the data is not covered by our label scheme. You can configure your privacy with third-party user settings for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does collect on the first party website or app your unspecified personal information for a purpose outside of our label scheme.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive unspecified information about you for legal requirements. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for an unspecified purpose.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does receive your activities on the website or app for targeted advertising. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for a purpose outside of our label scheme. The identifiability of the data is not covered by our label scheme. You can make a choice about the collection or sharing and use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does do something unspecified with your contact information for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
An unnamed third party does receive your unspecified personal information for legal requirements. This applies to a user type outside of our label scheme.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unspecified third party does do something unspecified with unspecified information about you for personalization or customization.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
An unnamed third party does receive your unspecified personal information for marketing purposes. The data is personally identifiable. You can opt out by contacting the company for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unspecified third party does collect on the first party website or app your unspecified personal information for an unspecified purpose.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does receive unspecified information about you for an additional (non-basic) service or feature. The data is personally identifiable.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive unspecified information about you for an unspecified purpose. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does track on the first party website or app your activities on the website or app for legal requirements. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for legal requirements. The data is aggregated or anonymized. You can opt in for data collection.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app your unspecified personal information for targeted advertising. You can configure your privacy with third-party user settings.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does collect on the first party website or app unspecified information about you for marketing purposes. The data is personally identifiable. You can choose not to use the service or feature for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A third party outside of our label scheme does receive your unspecified personal information for marketing purposes.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
"You can opt in for the use of generic personal information by a third party, which collects or receives it for marketing purposes.","(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for mergers or acquisitions. You can configure your privacy using a method outside our label scheme for the collection or sharing and use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive unspecified information about you for marketing purposes. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive unspecified information about you for marketing purposes. The data is aggregated or anonymized. You can configure your privacy with third-party user settings for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive unspecified information about you for marketing purposes.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for an unspecified purpose. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does do something outside of our label scheme with unspecified information about you for a basic service or feature. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
An unnamed third party does receive your financial information for a basic service or feature. The data is personally identifiable. You can choose not to use the service or feature for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your financial information for an unspecified purpose.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A third party outside of our label scheme does do something unspecified with your unspecified personal information for service operations or security.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does do something unspecified with your financial information for service operations or security.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for a purpose outside of our label scheme.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A third party outside of our label scheme does receive unspecified information about you for an additional (non-basic) service or feature. The data is personally identifiable. You can choose not to use the service or feature for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive your unspecified personal information for a purpose outside of our label scheme. The data is aggregated or anonymized.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your financial information for marketing purposes.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your user profile for an additional (non-basic) service or feature. The data is personally identifiable. You can choose not to use the service or feature for the collection or sharing and use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive unspecified information about you for marketing purposes. The data is personally identifiable. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unspecified third party does receive your unspecified personal information for service operations or security.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your financial information for a basic service or feature. You can configure your privacy using a method outside our label scheme.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unspecified third party does not receive your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can configure your privacy using a method outside our label scheme for the use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can opt out by contacting the company for the collection or sharing and use of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does collect on the first party website or app your financial information for an unspecified purpose. You can configure your privacy with third-party user settings.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
An unnamed third party does receive your unspecified personal information for legal requirements. You can opt in for data collection.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does do something outside of our label scheme with your unspecified personal information for mergers or acquisitions.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does collect on the first party website or app your IP address or device IDs for personalization or customization. The data is aggregated or anonymized. You can opt out using the provided link for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does do something unspecified with your unspecified personal information for a basic service or feature.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive unspecified information about you for an unspecified purpose. This applies to a user type outside of our label scheme. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does do something unspecified with unspecified information about you for a basic service or feature.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does do something unspecified with your unspecified personal information for an additional (non-basic) service or feature.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does receive unspecified information about you for a basic service or feature. The data is personally identifiable.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does do something outside of our label scheme with your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can opt in for data collection.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
"A user with an account can opt in for the use of unspecified information by a third party, which collects or receives it for an unspecified purpose.","(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Contradiction
A named third party does not receive unspecified information about you for an additional (non-basic) service or feature. This applies to users with accounts. You can opt in for data collection for the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does receive your unspecified personal information for marketing purposes. The identifiability of the data is not covered by our label scheme. You can opt out using the provided link.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unspecified third party does receive your unspecified personal information for analytics or research.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
An unnamed third party does receive unspecified information about you for legal requirements. You can make a choice about the collection or sharing of your information.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
A named third party does collect on the first party website or app your unspecified personal information for targeted advertising. The data is aggregated or anonymized. You can configure your privacy with browser settings.,"(a) A business that sells or shares a consumer’s personal information with a third party shall 
enter into an agreement with the third party that: 
(1) Identifies the limited and specified purpose(s) for which the personal information is 
made available to the third party.",Neutral
