premise,hypothesis,similarity_score
"When a change of an unspecified nature is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5174734592437744
A user's financial information is retained for an unspecified duration to maintain service operations or security.,"(a) A business shall maintain records of consumer requests made pursuant to the CCPA and 
how it responded to the requests for at least 24 months.",0.5023483037948608
A user's financial information is retained for an unspecified duration to maintain service operations or security.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5128800868988037
An unnamed third party does not receive your contact information for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5316279530525208
Data is accessible to employees/third parties on a need-to-know basis.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5973386168479919
Data is accessible to employees/third parties on a need-to-know basis.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5973386168479919
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"When a change is made to the privacy policy that significantly affects data practices, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5242488384246826
Other users does see your unspecified personal information for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5191797018051147
Data is accessible to employees/third parties on a need-to-know basis.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5973386168479919
Data is accessible to employees/third parties on a need-to-know basis.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5973386168479919
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"When a change is made to the privacy policy that significantly affects data practices, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5242488384246826
A user's unspecified information is retained for a limited (but unspecified) period of time to fulfill a purpose not covered by our label scheme.,"(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.5342947244644165
A user's unspecified information is retained for a limited (but unspecified) period of time to fulfill a purpose not covered by our label scheme.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5442917346954346
A user's unspecified information is retained for a limited (but unspecified) period of time to fulfill a purpose not covered by our label scheme.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5208720564842224
A user's unspecified information is retained for a limited (but unspecified) period of time to fulfill a purpose not covered by our label scheme.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5112595558166504
An unnamed third party does not receive your financial information for service operations or security.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5125073194503784
An unnamed third party does not receive your financial information for an additional (non-basic) service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5039551854133606
An unnamed third party does receive your financial information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5196238160133362
An unnamed third party does not receive your contact information for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5316279530525208
An unnamed third party does not receive your unspecified personal information for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5594590902328491
An unnamed third party does not receive your unspecified personal information for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5161712765693665
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
An unnamed third party does not receive your contact information for an unspecified purpose. You can opt in for data collection for the collection or sharing of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5316279530525208
Data is accessible to employees/third parties on a need-to-know basis.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5973386168479919
Data is accessible to employees/third parties on a need-to-know basis.,Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5973386168479919
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5937656164169312
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5420267581939697
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.500370979309082
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5937656164169312
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5420267581939697
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.500370979309082
An unnamed third party does do something outside of our label scheme with information about you not covered by our label scheme for an unspecified purpose. You can opt in for data collection for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5658248066902161
An unnamed third party does do something outside of our label scheme with information about you not covered by our label scheme for an unspecified purpose. You can opt in for data collection for the use of your information.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5146337747573853
"A user's unspecified information is retained for a limited (but unspecified) period of time to perform a requested service, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5213161110877991
An unnamed third party does receive information about you not covered by our label scheme for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5293284058570862
An unnamed third party does receive information about you not covered by our label scheme for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5437092781066895
An unnamed third party does do something unspecified with information about you not covered by our label scheme for mergers or acquisitions.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5214695334434509
An unnamed third party does do something unspecified with information about you not covered by our label scheme for mergers or acquisitions.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5144212245941162
An unnamed third party does receive information about you not covered by our label scheme for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5293284058570862
An unnamed third party does receive information about you not covered by our label scheme for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5437092781066895
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of information explicitly provided by the user.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5154744386672974
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
You can make a choice about your privacy not described by our label scheme the use of generic personal information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5168101787567139
You can make a choice about your privacy not described by our label scheme the use of generic personal information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5001714825630188
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"Users with accounts can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of information the company has learned about the user.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5168948173522949
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"A user's generic personal information is retained for a limited (but unspecified) period of time to meet legal or law enforcement requirements, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5126657485961914
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of information explicitly provided by the user.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5154744386672974
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of transactional data (e.g., online activity, purchases).","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5435354113578796
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of transactional data (e.g., online activity, purchases).","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5285542011260986
An unnamed third party does do something unspecified with unspecified information about you for marketing purposes. You can configure your privacy using a method outside our label scheme for the use of your information.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.514783501625061
You can opt out (via a link) from the use of unspecified information by an unspecified party for marketing purposes.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5172426700592041
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of unspecified user information.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5227197408676147
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"You can opt in for the use of generic personal information by a third party, which collects or receives it for marketing purposes.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.6101117134094238
"You can opt in for the use of generic personal information by a third party, which collects or receives it for marketing purposes.","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5103241205215454
"You can opt in for the use of generic personal information by a third party, which collects or receives it for marketing purposes.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.6101117134094238
"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5740399360656738
"When a change of an unspecified nature is made to the privacy policy, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.517473578453064
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5937656164169312
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5420267581939697
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.500370979309082
An unnamed third party does do something outside of our label scheme with your unspecified personal information for an unspecified purpose. The data is personally identifiable. You can opt out by contacting the company.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5388354659080505
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of information the company has learned about the user.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5485468506813049
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of information the company has learned about the user.","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5127098560333252
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5740399360656738
The site collects your unspecified information for an unspecified purpose. Collection happens by other parts of the company or affiliates.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5021600723266602
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5937656164169312
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5420267581939697
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.500370979309082
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5937656164169312
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5420267581939697
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.500370979309082
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.518815279006958
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5100125074386597
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5088343024253845
An unspecified third party does do something unspecified with unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5203089118003845
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
Another part of the company or institution does collect on the first party website or app unspecified information about you for an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5019898414611816
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.518815279006958
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5100125074386597
A user's unspecified information is retained for an unspecified duration to fulfill an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5088343024253845
A user's unspecified information is retained for an unspecified duration to maintain service operations or security.,"(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.5573015213012695
A user's unspecified information is retained for an unspecified duration to maintain service operations or security.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5608403086662292
A user's unspecified information is retained for an unspecified duration to maintain service operations or security.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.524784505367279
A user's generic personal information is retained for an unspecified duration to fulfill an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5404288172721863
You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an additional (non-basic) service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5610746145248413
An unnamed third party does receive unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5070441365242004
An unspecified third party does not receive unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.553080141544342
An unspecified third party does not receive unspecified information about you for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5060290098190308
An unspecified third party does not receive unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.553080141544342
An unspecified third party does not receive unspecified information about you for an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5060290098190308
An unnamed third party does receive unspecified information about you for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5070441365242004
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"A user can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5340492725372314
"A user can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5340492725372314
"A user can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5340492725372314
"A user can view their information, within the scope of information the company has learned about the user.",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5340492725372314
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
A user's unspecified information is retained for a duration not covered by our label scheme to fulfill an unspecified purpose.,"(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.5202413201332092
A user's unspecified information is retained for a duration not covered by our label scheme to fulfill an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5578749775886536
A user's unspecified information is retained for a duration not covered by our label scheme to fulfill an unspecified purpose.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5261739492416382
A user's unspecified information is retained for a duration not covered by our label scheme to fulfill an unspecified purpose.,"In its disclosure, a business may choose to disclose 
the number of requests that it denied in whole or in part because the request was 
not verifiable, was not made by a consumer, called for information exempt from 
disclosure, or was denied on other grounds.",0.5195308923721313
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of unspecified user information.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5227196216583252
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"A user's unspecified information is retained for an unspecified duration to meet legal or law enforcement requirements, and then it is deleted..","(d)  Information maintained for record-keeping purposes shall not be used for any other 
purpose except as reasonably necessary for the business to review and modify its 

CPPA
 
Page 62 of 67 
processes for compliance with the CCPA and these regulations.",0.5046777725219727
"A user's unspecified information is retained for an unspecified duration to meet legal or law enforcement requirements, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5621427297592163
The site collects your unspecified information for legal requirements. Collection happens in an unspecified way.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5166934728622437
The site collects your unspecified information for legal requirements. Collection happens in an unspecified way.,"(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5011339783668518
The site collects your unspecified information for legal requirements. Collection happens in an unspecified way.,"CPPA
 
Page 63 of 67 
(b)  A business may choose to compile and disclose the information required by subsection 
(a)(1) for requests received from all individuals, rather than requests received from 
consumers.",0.5137372016906738
The site collects your unspecified information for legal requirements. Collection happens in an unspecified way.,"The business shall state whether it has done so in its disclosure and shall, upon 
request, compile and provide to the Attorney General the information required by 
subsection (a)(1) for requests received from consumers.",0.5321882963180542
"Users with accounts can access, edit, or delete personal information in an unspecified manner, within the scope of transactional data (e.g., online activity, purchases).",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5002504587173462
"Users with accounts can access, edit, or delete personal information in an unspecified manner, within the scope of transactional data (e.g., online activity, purchases).","(e)  Other than as required by subsection (b), a business is not required to retain personal 
information solely for the purpose of fulfilling a consumer request made under the CCPA.",0.5058290958404541
"Users with accounts can access, edit, or delete personal information in an unspecified manner, within the scope of transactional data (e.g., online activity, purchases).",Requirements for Businesses Collecting Large Amounts of Personal Information.,0.5002504587173462
"You can make a choice about your privacy not described by our label scheme the use of contact information by a third party, which uses it for marketing purposes.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.504860520362854
"You can make a choice about your privacy not described by our label scheme the use of contact information by a third party, which uses it for marketing purposes.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.504860520362854
An unspecified third party does collect on the first party website or app your unspecified personal information for an unspecified purpose.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5031612515449524
"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy.","(2)  Disclose, by July 1 of every calendar year, the information compiled in subsection 
(a)(1) within their privacy policy or posted on their website and accessible from a link 
included in their privacy policy.",0.5120234489440918
"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of unspecified user information.","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5227196216583252
"A user's generic personal information is retained for a limited (but unspecified) period of time to meet legal or law enforcement requirements, and then it is deleted..","Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5126657485961914
You can choose not to use a service or feature to avoid the use of financial information by an unspecified party for a basic service or feature.,"Information maintained for 
record-keeping purposes shall not be shared with any third party except as necessary to 
comply with a legal obligation.",0.5426714420318604
